"original","country","type","idREZE","department","apYear","apSerie","apID","date","journal"
"Albanie, NAT, 2020X 109756, 013","Albanie","NAT","2020X109756",13,"2020X","109","756",2021-08-05,"0180"
"Pakistan, NAT, 2021X 304036, 051","Pakistan","NAT","2021X304036",51,"2021X","304","036",2021-08-05,"0180"
"Afghanistan, NAT, 2021X 006011, 075","Afghanistan","NAT","2021X006011",75,"2021X","006","011",2021-08-05,"0180"
"78300, EFF, 2020X 033300, 078","France","EFF","2020X033300",78,"2020X","033","300",2021-08-05,"0180"
"Moldavie, EFF, 2020X 033300, 078","Moldavie","EFF","2020X033300",78,"2020X","033","300",2021-08-05,"0180"
"Congo, NAT, 2021X 006127, 076","Congo","NAT","2021X006127",76,"2021X","006","127",2021-08-05,"0180"
"Gabon, NAT, 2021X 002867, 075","Gabon","NAT","2021X002867",75,"2021X","002","867",2021-08-05,"0180"
"53000, EFF, 2020X 032300, 067","France","EFF","2020X032300",67,"2020X","032","300",2021-08-05,"0180"
"Russie, NAT, 2020X 032300, 067","Russie","NAT","2020X032300",67,"2020X","032","300",2021-08-05,"0180"
"Russie, EFF, 2020X 032300, 067","Russie","EFF","2020X032300",67,"2020X","032","300",2021-08-05,"0180"
"Russie, EFF, 2020X 032300, 067","Russie","EFF","2020X032300",67,"2020X","032","300",2021-08-05,"0180"
"Egypte, NAT, 2020X 028917, 093","Egypte","NAT","2020X028917",93,"2020X","028","917",2021-08-05,"0180"
"Liban, NAT, 2021X 006044, 092","Liban","NAT","2021X006044",92,"2021X","006","044",2021-08-05,"0180"
"Comores, NAT, 2021X 303860, 054","Comores","NAT","2021X303860",54,"2021X","303","860",2021-08-05,"0180"
"Maroc, NAT, 2021X 006043, 092","Maroc","NAT","2021X006043",92,"2021X","006","043",2021-08-05,"0180"
"Algérie, NAT, 2020X 032369, 017","Algérie","NAT","2020X032369",17,"2020X","032","369",2021-08-05,"0180"
"Maroc, NAT, 2021X 004859, 093","Maroc","NAT","2021X004859",93,"2021X","004","859",2021-08-05,"0180"
"Maroc, NAT, 2020X 035170, 030","Maroc","NAT","2020X035170",30,"2020X","035","170",2021-08-05,"0180"
"Algérie, NAT, 2021X 001382, 057","Algérie","NAT","2021X001382",57,"2021X","001","382",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2021X   005866, 092","République Démocratique du Congo","NAT","2021X  005866",92,"2021X","  0","058",2021-08-05,"0180"
"Ukraine, NAT, 2021X 006232, 075","Ukraine","NAT","2021X006232",75,"2021X","006","232",2021-08-05,"0180"
"Rwanda, EFF, 2021X 303250, 069","Rwanda","EFF","2021X303250",69,"2021X","303","250",2021-08-05,"0180"
"Roumanie, NAT, 2021X 303828, 075","Roumanie","NAT","2021X303828",75,"2021X","303","828",2021-08-05,"0180"
"Maroc, NAT, 2020X 033172, 092","Maroc","NAT","2020X033172",92,"2020X","033","172",2021-08-05,"0180"
"Rwanda, EFF, 2021X 304045, 078","Rwanda","EFF","2021X304045",78,"2021X","304","045",2021-08-05,"0180"
"Soudan, NAT, 2020X 022815, 044","Soudan","NAT","2020X022815",44,"2020X","022","815",2021-08-05,"0180"
"97680, EFF, 2021X 303784, 974","France","EFF","2021X303784",974,"2021X","303","784",2021-08-05,"0180"
"97470, EFF, 2021X 303784, 974","France","EFF","2021X303784",974,"2021X","303","784",2021-08-05,"0180"
"Comores, REI, 2021X 303784, 974","Comores","REI","2021X303784",974,"2021X","303","784",2021-08-05,"0180"
"97470, EFF, 2021X 303784, 974","France","EFF","2021X303784",974,"2021X","303","784",2021-08-05,"0180"
"50130, EFF, 2021X 303741,  050","France","EFF","2021X303741",50,"2021X","303","741",2021-08-05,"0180"
"Djibouti, NAT, 2021X 303741, 050","Djibouti","NAT","2021X303741",50,"2021X","303","741",2021-08-05,"0180"
"Russie, NAT, 2021X 001793, 078","Russie","NAT","2021X001793",78,"2021X","001","793",2021-08-05,"0180"
"53000, EFF, 2021X 303657, 053","France","EFF","2021X303657",53,"2021X","303","657",2021-08-05,"0180"
"53000, EFF, 2021X 303657, 053","France","EFF","2021X303657",53,"2021X","303","657",2021-08-05,"0180"
"53000, EFF, 2021X 303657, 053","France","EFF","2021X303657",53,"2021X","303","657",2021-08-05,"0180"
"Liban, NAT, 2021X 303801, 067","Liban","NAT","2021X303801",67,"2021X","303","801",2021-08-05,"0180"
"13540, EFF, 2021X 304056, 067","France","EFF","2021X304056",67,"2021X","304","056",2021-08-05,"0180"
"Burundi, NAT, 2021X 304056, 067","Burundi","NAT","2021X304056",67,"2021X","304","056",2021-08-05,"0180"
"République du Congo, NAT, 2021X  300175, 045","République du Congo","NAT","2021X 300175",45,"2021X"," 30","017",2021-08-05,"0180"
"Ukraine, NAT, 2020X 029669, 028","Ukraine","NAT","2020X029669",28,"2020X","029","669",2021-08-05,"0180"
"13200, EFF, 2021X 303958, 013","France","EFF","2021X303958",13,"2021X","303","958",2021-08-05,"0180"
"Maroc, NAT, 2021X 303958, 013","Maroc","NAT","2021X303958",13,"2021X","303","958",2021-08-05,"0180"
"13200, EFF, 2021X 303958, 013","France","EFF","2021X303958",13,"2021X","303","958",2021-08-05,"0180"
"Irak, NAT, 2021X 000283, 069","Irak","NAT","2021X000283",69,"2021X","000","283",2021-08-05,"0180"
"33800, EFF, 2021X 303397, 033","France","EFF","2021X303397",33,"2021X","303","397",2021-08-05,"0180"
"33800, EFF, 2021X 303397, 033","France","EFF","2021X303397",33,"2021X","303","397",2021-08-05,"0180"
"Cameroun, NAT, 2021X 303397, 033","Cameroun","NAT","2021X303397",33,"2021X","303","397",2021-08-05,"0180"
"Maroc, NAT, 2021X 003968, 095","Maroc","NAT","2021X003968",95,"2021X","003","968",2021-08-05,"0180"
"Maroc, NAT, 2021X 005920, 092","Maroc","NAT","2021X005920",92,"2021X","005","920",2021-08-05,"0180"
"94200, EFF, 2020X 109911, 094","France","EFF","2020X109911",94,"2020X","109","911",2021-08-05,"0180"
"94400, EFF, 2020X 109911, 094","France","EFF","2020X109911",94,"2020X","109","911",2021-08-05,"0180"
"94400, EFF, 2020X 109911, 094","France","EFF","2020X109911",94,"2020X","109","911",2021-08-05,"0180"
"Haïti, EFF, 2020X 025673, 093","Haïti","EFF","2020X025673",93,"2020X","025","673",2021-08-05,"0180"
"Haïti, NAT, 2020X 025673, 093","Haïti","NAT","2020X025673",93,"2020X","025","673",2021-08-05,"0180"
"60000, EFF, 2020X 025673, 093","France","EFF","2020X025673",93,"2020X","025","673",2021-08-05,"0180"
"Haïti, NAT, 2021X 302910, 077","Haïti","NAT","2021X302910",77,"2021X","302","910",2021-08-05,"0180"
"Tunisie, NAT, 2021X 006362, 092","Tunisie","NAT","2021X006362",92,"2021X","006","362",2021-08-05,"0180"
"Tunisie, NAT, 2021X 005345, 038","Tunisie","NAT","2021X005345",38,"2021X","005","345",2021-08-05,"0180"
"Maroc, NAT, 2020X 029742, 014","Maroc","NAT","2020X029742",14,"2020X","029","742",2021-08-05,"0180"
"14000, EFF, 2020X 029742, 014","France","EFF","2020X029742",14,"2020X","029","742",2021-08-05,"0180"
"95600, EFF, 2021X 006199, 095","France","EFF","2021X006199",95,"2021X","006","199",2021-08-05,"0180"
"Cameroun, NAT, 2021X 006199, 095","Cameroun","NAT","2021X006199",95,"2021X","006","199",2021-08-05,"0180"
"94190, EFF, 2020X  033598, 091","France","EFF","2020X 033598",91,"2020X"," 03","359",2021-08-05,"0180"
"94190, EFF, 2020X 033598,  091","France","EFF","2020X033598",91,"2020X","033","598",2021-08-05,"0180"
"Haïti, NAT, 2021X 303954, 028","Haïti","NAT","2021X303954",28,"2021X","303","954",2021-08-05,"0180"
"Cameroun, NAT, 2021X 004843, 095","Cameroun","NAT","2021X004843",95,"2021X","004","843",2021-08-05,"0180"
"Oman, NAT, 2021X 007313, 078","Oman","NAT","2021X007313",78,"2021X","007","313",2021-08-05,"0180"
"Tunisie, NAT, 2021X 005865, 092","Tunisie","NAT","2021X005865",92,"2021X","005","865",2021-08-05,"0180"
"Guinée, NAT, 2021X 000852, 062","Guinée","NAT","2021X000852",62,"2021X","000","852",2021-08-05,"0180"
"Guinée, NAT, 2021X 303867, 094","Guinée","NAT","2021X303867",94,"2021X","303","867",2021-08-05,"0180"
"Guinée, EFF, 2021X 303867, 094","Guinée","EFF","2021X303867",94,"2021X","303","867",2021-08-05,"0180"
"Algérie, NAT, 2021X 004814, 075","Algérie","NAT","2021X004814",75,"2021X","004","814",2021-08-05,"0180"
"Algérie, NAT, 2021X 006276, 075","Algérie","NAT","2021X006276",75,"2021X","006","276",2021-08-05,"0180"
"Algérie, NAT, 2021X 302958, 075","Algérie","NAT","2021X302958",75,"2021X","302","958",2021-08-05,"0180"
"75015, EFF, 2021X 301097, 075","France","EFF","2021X301097",75,"2021X","301","097",2021-08-05,"0180"
"75012, EFF, 2021X 010023, 092","France","EFF","2021X010023",92,"2021X","010","023",2021-08-05,"0180"
"Maroc, NAT, 2021X 010023, 092","Maroc","NAT","2021X010023",92,"2021X","010","023",2021-08-05,"0180"
"Géorgie, NAT, 2020X 020910, 044","Géorgie","NAT","2020X020910",44,"2020X","020","910",2021-08-05,"0180"
"Kenya, NAT, 2021X 006289, 075","Kenya","NAT","2021X006289",75,"2021X","006","289",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2021X 304079,  031","République Démocratique du Congo","NAT","2021X304079",31,"2021X","304","079",2021-08-05,"0180"
"République Démocratique du Congo, NAT,  2020X 029051, 095","République Démocratique du Congo","NAT","2020X029051",95,"2020X","029","051",2021-08-05,"0180"
"59800, EFF, 2021X 304086, 059","France","EFF","2021X304086",59,"2021X","304","086",2021-08-05,"0180"
"59800, EFF, 2021X 304086, 059","France","EFF","2021X304086",59,"2021X","304","086",2021-08-05,"0180"
"Liban, NAT, 2021X 303348, 094","Liban","NAT","2021X303348",94,"2021X","303","348",2021-08-05,"0180"
"Cameroun, EFF, 2021X 012426, 002","Cameroun","EFF","2021X012426",2,"2021X","012","426",2021-08-05,"0180"
"94190, EFF, 2021X 012426, 002","France","EFF","2021X012426",2,"2021X","012","426",2021-08-05,"0180"
"91200, EFF, 2021X 012426, 002","France","EFF","2021X012426",2,"2021X","012","426",2021-08-05,"0180"
"Cameroun, NAT, 2021X 012426, 002","Cameroun","NAT","2021X012426",2,"2021X","012","426",2021-08-05,"0180"
"Côte d’Ivoire, EFF, 2019X 115171, 002","Côte d’Ivoire","EFF","2019X115171",2,"2019X","115","171",2021-08-05,"0180"
"Cameroun, NAT, 2019X 115171, 002","Cameroun","NAT","2019X115171",2,"2019X","115","171",2021-08-05,"0180"
"Côte d’Ivoire, EFF, 2019X 115171, 002","Côte d’Ivoire","EFF","2019X115171",2,"2019X","115","171",2021-08-05,"0180"
"02200, EFF, 2019X 115171, 002","France","EFF","2019X115171",2,"2019X","115","171",2021-08-05,"0180"
"Tunisie, NAT, 2020X 027940, 092","Tunisie","NAT","2020X027940",92,"2020X","027","940",2021-08-05,"0180"
"Tunisie, NAT, 2021X 000862, 063","Tunisie","NAT","2021X000862",63,"2021X","000","862",2021-08-05,"0180"
"Liban, NAT, 2021X 005229, 092","Liban","NAT","2021X005229",92,"2021X","005","229",2021-08-05,"0180"
"Mali, NAT, 2021X 303630, 051","Mali","NAT","2021X303630",51,"2021X","303","630",2021-08-05,"0180"
"Turquie, NAT, 2021X 005774, 084","Turquie","NAT","2021X005774",84,"2021X","005","774",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2020X 025150, 091","Côte d’Ivoire","NAT","2020X025150",91,"2020X","025","150",2021-08-05,"0180"
"Géorgie, NAT, 2021X 000196, 001","Géorgie","NAT","2021X000196",1,"2021X","000","196",2021-08-05,"0180"
"Arménie, NAT, 2020X 034330, 059","Arménie","NAT","2020X034330",59,"2020X","034","330",2021-08-05,"0180"
"Maroc, NAT, 2021X 006488, 075","Maroc","NAT","2021X006488",75,"2021X","006","488",2021-08-05,"0180"
"Sri Lanka, NAT, 2021X 002394, 091","Sri Lanka","NAT","2021X002394",91,"2021X","002","394",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2021X 302925, 060","République Démocratique du Congo","NAT","2021X302925",60,"2021X","302","925",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2021X 304086, 059","République Démocratique du Congo","NAT","2021X304086",59,"2021X","304","086",2021-08-05,"0180"
"Maroc, NAT, 2021X 304072, 059","Maroc","NAT","2021X304072",59,"2021X","304","072",2021-08-05,"0180"
"Liban, NAT, 2020X 110320, 075","Liban","NAT","2020X110320",75,"2020X","110","320",2021-08-05,"0180"
"Maroc, NAT, 2021X 001255, 069","Maroc","NAT","2021X001255",69,"2021X","001","255",2021-08-05,"0180"
"Inde, NAT, 2021X 304028, 075","Inde","NAT","2021X304028",75,"2021X","304","028",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2021X 005835, 076","République Démocratique du Congo","NAT","2021X005835",76,"2021X","005","835",2021-08-05,"0180"
"Bangladesh, EFF, 2021X 005665, 094","Bangladesh","EFF","2021X005665",94,"2021X","005","665",2021-08-05,"0180"
"94270, EFF, 2021X 005665, 094","France","EFF","2021X005665",94,"2021X","005","665",2021-08-05,"0180"
"Maroc, NAT, 2021X 005941, 092","Maroc","NAT","2021X005941",92,"2021X","005","941",2021-08-05,"0180"
"Sénégal, NAT, 2020X 033312, 059","Sénégal","NAT","2020X033312",59,"2020X","033","312",2021-08-05,"0180"
"59100, EFF, 2020X 033312, 059","France","EFF","2020X033312",59,"2020X","033","312",2021-08-05,"0180"
"Tunisie, NAT, 2021X 006363, 092","Tunisie","NAT","2021X006363",92,"2021X","006","363",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2021X 010413, 031","Côte d’Ivoire","NAT","2021X010413",31,"2021X","010","413",2021-08-05,"0180"
"63100, EFF, 2021X 302922, 063","France","EFF","2021X302922",63,"2021X","302","922",2021-08-05,"0180"
"Burkina Faso, NAT, 2021X 003167, 013","Burkina Faso","NAT","2021X003167",13,"2021X","003","167",2021-08-05,"0180"
"Guinée, NAT, 2021X 302922, 063","Guinée","NAT","2021X302922",63,"2021X","302","922",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2021X 006192, 095","Côte d’Ivoire","NAT","2021X006192",95,"2021X","006","192",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2021X 303944, 094","Côte d’Ivoire","NAT","2021X303944",94,"2021X","303","944",2021-08-05,"0180"
"75020, EFF, 2021X 303948, 075","France","EFF","2021X303948",75,"2021X","303","948",2021-08-05,"0180"
"Algérie, EFF, 2021X 302554, 072","Algérie","EFF","2021X302554",72,"2021X","302","554",2021-08-05,"0180"
"75020, EFF, 2021X 303948, 075","France","EFF","2021X303948",75,"2021X","303","948",2021-08-05,"0180"
"75020, EFF, 2021X 303948, 075","France","EFF","2021X303948",75,"2021X","303","948",2021-08-05,"0180"
"Algérie, EFF, 2021X 302554, 072","Algérie","EFF","2021X302554",72,"2021X","302","554",2021-08-05,"0180"
"Algérie, NAT, 2021X 302554, 072","Algérie","NAT","2021X302554",72,"2021X","302","554",2021-08-05,"0180"
"Cameroun, NAT, 2021X 301276, 080","Cameroun","NAT","2021X301276",80,"2021X","301","276",2021-08-05,"0180"
"Royaume-Uni, NAT, 2021X 004762, 092","Royaume-Uni","NAT","2021X004762",92,"2021X","004","762",2021-08-05,"0180"
"Arménie, NAT, 2020X 110380, 036","Arménie","NAT","2020X110380",36,"2020X","110","380",2021-08-05,"0180"
"Algérie, NAT, 2020X 109071, 095","Algérie","NAT","2020X109071",95,"2020X","109","071",2021-08-05,"0180"
"Algérie, NAT, 2021X 006250, 092","Algérie","NAT","2021X006250",92,"2021X","006","250",2021-08-05,"0180"
"92150, EFF, 2021X 006250, 092","France","EFF","2021X006250",92,"2021X","006","250",2021-08-05,"0180"
"Syrie, EFF, 2020X 107689, 031","Syrie","EFF","2020X107689",31,"2020X","107","689",2021-08-05,"0180"
"Tunisie, NAT, 2020X 034200, 092","Tunisie","NAT","2020X034200",92,"2020X","034","200",2021-08-05,"0180"
"Maroc, NAT, 2021X 003045, 076","Maroc","NAT","2021X003045",76,"2021X","003","045",2021-08-05,"0180"
"Liban, NAT, 2021X 303360, 046","Liban","NAT","2021X303360",46,"2021X","303","360",2021-08-05,"0180"
"Tunisie, NAT, 2021X 304083, 060","Tunisie","NAT","2021X304083",60,"2021X","304","083",2021-08-05,"0180"
"Syrie, NAT, 2020X 034555, 059","Syrie","NAT","2020X034555",59,"2020X","034","555",2021-08-05,"0180"
"Bangladesh, NAT, 2020X 026776, 093","Bangladesh","NAT","2020X026776",93,"2020X","026","776",2021-08-05,"0180"
"Pakistan, NAT, 2021X 005872, 092","Pakistan","NAT","2021X005872",92,"2021X","005","872",2021-08-05,"0180"
"Liban, NAT, 2021X 004801, 075","Liban","NAT","2021X004801",75,"2021X","004","801",2021-08-05,"0180"
"Maroc, NAT, 2021X 005751, 031","Maroc","NAT","2021X005751",31,"2021X","005","751",2021-08-05,"0180"
"Tunisie, EFF, 2021X 011138, 027","Tunisie","EFF","2021X011138",27,"2021X","011","138",2021-08-05,"0180"
"27200, EFF, 2021X 011138, 027","France","EFF","2021X011138",27,"2021X","011","138",2021-08-05,"0180"
"Tunisie, EFF, 2021X 011138, 027","Tunisie","EFF","2021X011138",27,"2021X","011","138",2021-08-05,"0180"
"Maroc, NAT, 2021X 303040, 059","Maroc","NAT","2021X303040",59,"2021X","303","040",2021-08-05,"0180"
"Maroc, NAT, 2020X 034241, 092","Maroc","NAT","2020X034241",92,"2020X","034","241",2021-08-05,"0180"
"Syrie, NAT, 2021X 302604, 094","Syrie","NAT","2021X302604",94,"2021X","302","604",2021-08-05,"0180"
"Liban, NAT, 2021X 303683, 075","Liban","NAT","2021X303683",75,"2021X","303","683",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2020X 034561,  086","République Démocratique du Congo","NAT","2020X034561",86,"2020X","034","561",2021-08-05,"0180"
"86020, EFF, 2020X 034561, 086","France","EFF","2020X034561",86,"2020X","034","561",2021-08-05,"0180"
"86020, EFF, 2020X 034561, 086","France","EFF","2020X034561",86,"2020X","034","561",2021-08-05,"0180"
"86020, EFF, 2020X 034561, 086","France","EFF","2020X034561",86,"2020X","034","561",2021-08-05,"0180"
"Sierra Leone, NAT, 2019X 037665, 069","Sierra Leone","NAT","2019X037665",69,"2019X","037","665",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2021X  304106, 092","République Démocratique du Congo","NAT","2021X 304106",92,"2021X"," 30","410",2021-08-05,"0180"
"91010, EFF, 2021X 303601, 091","France","EFF","2021X303601",91,"2021X","303","601",2021-08-05,"0180"
"91010, EFF, 2021X 303601, 091","France","EFF","2021X303601",91,"2021X","303","601",2021-08-05,"0180"
"Maroc, NAT, 2021X 005915, 092","Maroc","NAT","2021X005915",92,"2021X","005","915",2021-08-05,"0180"
"Royaume-Uni, NAT, 2020X 031470, 073","Royaume-Uni","NAT","2020X031470",73,"2020X","031","470",2021-08-05,"0180"
"République Démocratique du Congo, NAT,  2021X 303431, 093","République Démocratique du Congo","NAT","2021X303431",93,"2021X","303","431",2021-08-05,"0180"
"Turquie, NAT, 2021X 002981, 084","Turquie","NAT","2021X002981",84,"2021X","002","981",2021-08-05,"0180"
"République centrafricaine, NAT, 2021X  304038, 033","République centrafricaine","NAT","2021X 304038",33,"2021X"," 30","403",2021-08-05,"0180"
"Bulgarie, NAT, 2020X 032218, 045","Bulgarie","NAT","2020X032218",45,"2020X","032","218",2021-08-05,"0180"
"Tunisie, NAT, 2021X 006293, 075","Tunisie","NAT","2021X006293",75,"2021X","006","293",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2021X 303372, 095","Côte d’Ivoire","NAT","2021X303372",95,"2021X","303","372",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2020X 013096, 095","Côte d’Ivoire","NAT","2020X013096",95,"2020X","013","096",2021-08-05,"0180"
"Kosovo, NAT, 2021X 303715, 021","Kosovo","NAT","2021X303715",21,"2021X","303","715",2021-08-05,"0180"
"Kosovo, EFF, 2021X 303715, 021","Kosovo","EFF","2021X303715",21,"2021X","303","715",2021-08-05,"0180"
"Burkina Faso, NAT, 2021X 303362, 031","Burkina Faso","NAT","2021X303362",31,"2021X","303","362",2021-08-05,"0180"
"Cameroun, EFF, 2021X 303151, 091","Cameroun","EFF","2021X303151",91,"2021X","303","151",2021-08-05,"0180"
"Cameroun, NAT, 2021X 303323, 072","Cameroun","NAT","2021X303323",72,"2021X","303","323",2021-08-05,"0180"
"Algérie, NAT, 2021X 005393, 013","Algérie","NAT","2021X005393",13,"2021X","005","393",2021-08-05,"0180"
"Russie, NAT, 2020X 031915, 085","Russie","NAT","2020X031915",85,"2020X","031","915",2021-08-05,"0180"
"Bulgarie, NAT, 2021X 304059, 092","Bulgarie","NAT","2021X304059",92,"2021X","304","059",2021-08-05,"0180"
"République  centrafricaine, NAT, 2021X 300551, 053","République  centrafricaine","NAT","2021X300551",53,"2021X","300","551",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2021X 006230,  075","Côte d’Ivoire","NAT","2021X006230",75,"2021X","006","230",2021-08-05,"0180"
"Maroc, NAT, 2020X 031611, 092","Maroc","NAT","2020X031611",92,"2020X","031","611",2021-08-05,"0180"
"Cameroun, NAT, 2021X 006290, 075","Cameroun","NAT","2021X006290",75,"2021X","006","290",2021-08-05,"0180"
"Ukraine, NAT, 2021X 304187, 088","Ukraine","NAT","2021X304187",88,"2021X","304","187",2021-08-05,"0180"
"Liban, NAT, 2021X 304331, 032","Liban","NAT","2021X304331",32,"2021X","304","331",2021-08-05,"0180"
"Maroc, NAT, 2021X 005914, 092","Maroc","NAT","2021X005914",92,"2021X","005","914",2021-08-05,"0180"
"Algérie, NAT, 2021X 303528, 059","Algérie","NAT","2021X303528",59,"2021X","303","528",2021-08-05,"0180"
"Maroc, NAT, 2021X 005853, 092","Maroc","NAT","2021X005853",92,"2021X","005","853",2021-08-05,"0180"
