"","original","country","type","idREZE","department","apYear","apSerie","apID","date","journal","filename","processDate"
"5200","Gabon, NAT, 2021X 003981, 094","Gabon","NAT","2021X003981","094","2021","003","981","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5201","Algérie, NAT, 2021X 008501, 095","Algérie","NAT","2021X008501","095","2021","008","501","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5202","Algérie, NAT, 2021X 006612, 094","Algérie","NAT","2021X006612","094","2021","006","612","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5203","69310, EFF, 2021X 303293, 069","France","EFF","2021X303293","069","2021","303","293","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5204","Algérie, NAT, 2021X 303293, 069","Algérie","NAT","2021X303293","069","2021","303","293","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5205","Tunisie, EFF, 2021X 304637, 090","Tunisie","EFF","2021X304637","090","2021","304","637","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5206","Tunisie, NAT, 2021X 304637, 090","Tunisie","NAT","2021X304637","090","2021","304","637","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5207","République centrafricaine, NAT, 2021X  100928, 055","République centrafricaine","NAT","2021X100928","055","2021","100","928","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5208","Bénin, EFF, 2021X 005779, 095","Bénin","EFF","2021X005779","095","2021","005","779","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5209","Bénin, NAT, 2021X 005779, 095","Bénin","NAT","2021X005779","095","2021","005","779","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5210","Côte d’Ivoire, NAT, 2021X 000837, 045","Côte d’Ivoire","NAT","2021X000837","045","2021","000","837","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5211","Tunisie, NAT, 2021X 007926, 094","Tunisie","NAT","2021X007926","094","2021","007","926","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5212","Côte d’Ivoire, NAT, 2021X 304267, 075","Côte d’Ivoire","NAT","2021X304267","075","2021","304","267","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5213","Maurice, NAT, 2021X 006077, 057","Maurice","NAT","2021X006077","057","2021","006","077","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5214","68800, EFF, 2020X 033028, 001","France","EFF","2020X033028","001","2020","033","028","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5215","Pologne, NAT, 2020X 033028, 001","Pologne","NAT","2020X033028","001","2020","033","028","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5216","Suisse, EFF, 2021X 304097, 071","Suisse","EFF","2021X304097","071","2021","304","097","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5217","République Démocratique du Congo, NAT, 2021X 304569,  069","République Démocratique du Congo","NAT","2021X304569","069","2021","304","569","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5218","République Démocratique du Congo, NAT, 2021X  304749, 091","République Démocratique du Congo","NAT","2021X304749","091","2021","304","749","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5219","République Démocratique du Congo, NAT, 2021X  304627, 091","République Démocratique du Congo","NAT","2021X304627","091","2021","304","627","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5220","Equateur, NAT, 2021X  005318, 026","Equateur","NAT","2021X005318","026","2021","005","318","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5221","Maroc, NAT, 2021X 303624, 087","Maroc","NAT","2021X303624","087","2021","303","624","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5222","75010, EFF, 2021X 304662, 075","France","EFF","2021X304662","075","2021","304","662","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5223","75019, EFF, 2021X 304662, 075","France","EFF","2021X304662","075","2021","304","662","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5224","Tunisie, NAT, 2021X 005598, 076","Tunisie","NAT","2021X005598","076","2021","005","598","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5225","Tunisie, NAT, 2021X 304591, 075","Tunisie","NAT","2021X304591","075","2021","304","591","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5226","Gabon, NAT, 2021X 304596, 095","Gabon","NAT","2021X304596","095","2021","304","596","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5227","Côte d’Ivoire, NAT, 2021X 006662, 078","Côte d’Ivoire","NAT","2021X006662","078","2021","006","662","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5228","Maroc, NAT, 2021X 304514, 033","Maroc","NAT","2021X304514","033","2021","304","514","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5229","Russie, NAT, 2021X 005911, 092","Russie","NAT","2021X005911","092","2021","005","911","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5230","Liban, NAT, 2021X 006110, 031","Liban","NAT","2021X006110","031","2021","006","110","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5231","Cameroun, NAT, 2021X 304572, 069","Cameroun","NAT","2021X304572","069","2021","304","572","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5232","75013, EFF, 2021X 003807, 075","France","EFF","2021X003807","075","2021","003","807","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5233","Algérie, NAT, 2021X 000546, 091","Algérie","NAT","2021X000546","091","2021","000","546","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5234","Serbie, NAT, 2021X 006860, 075","Serbie","NAT","2021X006860","075","2021","006","860","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5235","Liban, NAT, 2021X 304593, 095","Liban","NAT","2021X304593","095","2021","304","593","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5236","Colombie, NAT, 2021X 303272,  078","Colombie","NAT","2021X303272","078","2021","303","272","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5237","Guinée, NAT, 2021X 304409, 054","Guinée","NAT","2021X304409","054","2021","304","409","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5238","Guinée, EFF, 2021X 304409, 054","Guinée","EFF","2021X304409","054","2021","304","409","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5239","Colombie, NAT, 2020X 031667, 085","Colombie","NAT","2020X031667","085","2020","031","667","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5240","Albanie, NAT, 2019X 027093, 003","Albanie","NAT","2019X027093","003","2019","027","093","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5241","Portugal, NAT, 2021X 000347, 001","Portugal","NAT","2021X000347","001","2021","000","347","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5242","95300, EFF, 2021X 304595,  095","France","EFF","2021X304595","095","2021","304","595","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5243","Gabon, NAT, 2021X 304595, 095","Gabon","NAT","2021X304595","095","2021","304","595","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5244","83800, EFF, 2021X 304180, 083","France","EFF","2021X304180","083","2021","304","180","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5245","Roumanie, NAT, 2021X 304180, 083","Roumanie","NAT","2021X304180","083","2021","304","180","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5246","Algérie, NAT, 2019X 112096, 078","Algérie","NAT","2019X112096","078","2019","112","096","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5247","République Démocratique du Congo, NAT, 2021X 303690, 045","République Démocratique du Congo","NAT","2021X303690","045","2021","303","690","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5248","Tunisie, NAT, 2021X 005169, 078","Tunisie","NAT","2021X005169","078","2021","005","169","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5249","République du Congo, NAT, 2021X 304671, 078","République du Congo","NAT","2021X304671","078","2021","304","671","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5250","Algérie, NAT, 2020X 028473, 078","Algérie","NAT","2020X028473","078","2020","028","473","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5251","Algérie, NAT, 2021X 304142, 095","Algérie","NAT","2021X304142","095","2021","304","142","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5252","Equateur, NAT, 2020X 018332, 095","Equateur","NAT","2020X018332","095","2020","018","332","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5253","Sénégal, NAT, 2021X 005519, 094","Sénégal","NAT","2021X005519","094","2021","005","519","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5254","Ukraine, NAT, 2021X 301674, 033","Ukraine","NAT","2021X301674","033","2021","301","674","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5255","Togo, NAT, 2021X 006184, 031","Togo","NAT","2021X006184","031","2021","006","184","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5256","75010, EFF, 2021X 303429, 075","France","EFF","2021X303429","075","2021","303","429","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5257","Espagne, EFF, 2021X 303429, 075","Espagne","EFF","2021X303429","075","2021","303","429","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5258","Maroc, NAT, 2021X 303429, 075","Maroc","NAT","2021X303429","075","2021","303","429","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5259","Comores, NAT, 2021X 005597, 033","Comores","NAT","2021X005597","033","2021","005","597","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5260","33800, EFF, 2021X 006638, 033","France","EFF","2021X006638","033","2021","006","638","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5261","Bulgarie, NAT, 2021X 006638, 033","Bulgarie","NAT","2021X006638","033","2021","006","638","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5262","37200, EFF, 2020X 029459, 037","France","EFF","2020X029459","037","2020","029","459","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5263","Gabon, NAT, 2020X 029459, 037","Gabon","NAT","2020X029459","037","2020","029","459","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5264","Maroc, NAT, 2021X 008617, 078","Maroc","NAT","2021X008617","078","2021","008","617","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5265","Maroc, NAT, 2020X 035015, 092","Maroc","NAT","2020X035015","092","2020","035","015","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5266","Cameroun, NAT, 2021X 001242, 045","Cameroun","NAT","2021X001242","045","2021","001","242","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5267","Madagascar, NAT, 2021X 304503, 032","Madagascar","NAT","2021X304503","032","2021","304","503","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5268","République du Congo, NAT, 2021X 007997, 075","République du Congo","NAT","2021X007997","075","2021","007","997","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5269","Tunisie, NAT, 2021X 304764, 094","Tunisie","NAT","2021X304764","094","2021","304","764","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5270","Algérie, NAT, 2021X 005429, 075","Algérie","NAT","2021X005429","075","2021","005","429","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5271","94410, EFF, 2021X 005760, 094","France","EFF","2021X005760","094","2021","005","760","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5272","Iran, NAT, 2021X 304361, 069","Iran","NAT","2021X304361","069","2021","304","361","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5273","Maroc, NAT, 2021X 006239, 075","Maroc","NAT","2021X006239","075","2021","006","239","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5274","Slovaquie, NAT, 2021X 006667, 094","Slovaquie","NAT","2021X006667","094","2021","006","667","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5275","Côte d’Ivoire, NAT, 2021X 304178, 083","Côte d’Ivoire","NAT","2021X304178","083","2021","304","178","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5276","Royaume-Uni, NAT, 2021X 004824, 024","Royaume-Uni","NAT","2021X004824","024","2021","004","824","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5277","Haïti, NAT, 2021X 304689, 075","Haïti","NAT","2021X304689","075","2021","304","689","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5278","Syrie, NAT, 2021X 304350, 014","Syrie","NAT","2021X304350","014","2021","304","350","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5279","75014, EFF, 2021X 304350, 014","France","EFF","2021X304350","014","2021","304","350","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5280","Maroc, NAT, 2021X 008890, 092","Maroc","NAT","2021X008890","092","2021","008","890","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5281","Syrie, NAT, 2021X 304566, 069","Syrie","NAT","2021X304566","069","2021","304","566","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5282","Tchad, NAT, 2021X 000844, 067","Tchad","NAT","2021X000844","067","2021","000","844","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5283","Azerbaïdjan, NAT, 2020X 025295, 038","Azerbaïdjan","NAT","2020X025295","038","2020","025","295","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5284","Cameroun, NAT, 2021X 304347, 086","Cameroun","NAT","2021X304347","086","2021","304","347","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5285","République du Congo, NAT, 2021X  303779, 037","République du Congo","NAT","2021X303779","037","2021","303","779","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5286","37200, EFF, 2021X 303779, 037","France","EFF","2021X303779","037","2021","303","779","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5287","86020, EFF, 2021X 303772, 091","France","EFF","2021X303772","091","2021","303","772","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5288","République Démocratique du Congo, NAT,  2021X 304217, 077","République Démocratique du Congo","NAT","2021X304217","077","2021","304","217","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5289","Algérie, NAT, 2020X 112975, 051","Algérie","NAT","2020X112975","051","2020","112","975","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5290","Moldavie, NAT, 2021X 007562, 063","Moldavie","NAT","2021X007562","063","2021","007","562","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5291","Congo-Léopoldville, NAT, 2021X  304386, 028","Congo-Léopoldville","NAT","2021X304386","028","2021","304","386","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5292","Rwanda, NAT, 2021X 304520, 006","Rwanda","NAT","2021X304520","006","2021","304","520","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5293","Pérou, NAT, 2021X 304720, 067","Pérou","NAT","2021X304720","067","2021","304","720","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5294","Roumanie, NAT, 2021X 000311, 068","Roumanie","NAT","2021X000311","068","2021","000","311","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5295","Kosovo, EFF, 2020X 032856, 074","Kosovo","EFF","2020X032856","074","2020","032","856","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5296","07500, EFF, 2020X 032856, 074","France","EFF","2020X032856","074","2020","032","856","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5297","Kosovo, NAT, 2020X 032856, 074","Kosovo","NAT","2020X032856","074","2020","032","856","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5298","Kosovo, NAT, 2021X 006081, 057","Kosovo","NAT","2021X006081","057","2021","006","081","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5299","République Démocratique du Congo,  NAT, 2021X 304416, 060","République Démocratique du Congo","NAT","2021X304416","060","2021","304","416","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5300","Mauritanie, NAT, 2021X 301033, 094","Mauritanie","NAT","2021X301033","094","2021","301","033","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5301","Côte d’Ivoire, NAT, 2021X  304518, 044","Côte d’Ivoire","NAT","2021X304518","044","2021","304","518","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5302","75014, EFF, 2021X 304658, 094","France","EFF","2021X304658","094","2021","304","658","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5303","Soudan, NAT, 2021X 304582, 047","Soudan","NAT","2021X304582","047","2021","304","582","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5304","Maroc, NAT, 2021X 007599, 031","Maroc","NAT","2021X007599","031","2021","007","599","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5305","Algérie, NAT, 2021X 303604, 041","Algérie","NAT","2021X303604","041","2021","303","604","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5306","Algérie, NAT, 2021X 303341, 069","Algérie","NAT","2021X303341","069","2021","303","341","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5307","69004, EFF, 2021X 303341, 069","France","EFF","2021X303341","069","2021","303","341","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5308","Maroc, NAT, 2021X 100202, 092","Maroc","NAT","2021X100202","092","2021","100","202","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5309","Maroc, NAT, 2021X 007203, 092","Maroc","NAT","2021X007203","092","2021","007","203","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5310","Sénégal, NAT, 2021X 304763, 094","Sénégal","NAT","2021X304763","094","2021","304","763","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5311","Cameroun, NAT, 2021X 005679, 095","Cameroun","NAT","2021X005679","095","2021","005","679","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5312","Cameroun, NAT, 2021X 303831, 001","Cameroun","NAT","2021X303831","001","2021","303","831","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5313","Cameroun, NAT, 2021X 304170, 076","Cameroun","NAT","2021X304170","076","2021","304","170","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5314","Tunisie, NAT, 2021X 304552, 092","Tunisie","NAT","2021X304552","092","2021","304","552","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5315","Cameroun, NAT, 2021X 301729, 075","Cameroun","NAT","2021X301729","075","2021","301","729","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5316","Cameroun, NAT, 2021X 304824, 094","Cameroun","NAT","2021X304824","094","2021","304","824","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5317","République centrafricaine, NAT, 2021X  304584, 095","République centrafricaine","NAT","2021X304584","095","2021","304","584","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5318","Vietnam, NAT, 2021X 008718, 075","Vietnam","NAT","2021X008718","075","2021","008","718","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5319","Cameroun, NAT, 2021X 006640, 094","Cameroun","NAT","2021X006640","094","2021","006","640","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5320","Vietnam, NAT, 2021X 304261, 094","Vietnam","NAT","2021X304261","094","2021","304","261","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5321","Mali, NAT, 2020X 033525, 092","Mali","NAT","2020X033525","092","2020","033","525","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5322","Sénégal, NAT, 2021X 005543, 094","Sénégal","NAT","2021X005543","094","2021","005","543","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5323","31130, EFF, 2021X 006085, 031","France","EFF","2021X006085","031","2021","006","085","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5324","Colombie, NAT, 2021X 006085, 031","Colombie","NAT","2021X006085","031","2021","006","085","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5325","Serbie, NAT, 2021X 008495, 094","Serbie","NAT","2021X008495","094","2021","008","495","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5326","Rwanda, NAT, 2021X 006641, 094","Rwanda","NAT","2021X006641","094","2021","006","641","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5327","Cameroun, EFF, 2021X 304347,  086","Cameroun","EFF","2021X304347","086","2021","304","347","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5328","Cameroun, NAT, 2021X 304744, 017","Cameroun","NAT","2021X304744","017","2021","304","744","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5329","République Démocratique du Congo, NAT,  2021X 304279, 059","République Démocratique du Congo","NAT","2021X304279","059","2021","304","279","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5330","Cameroun, NAT, 2021X 301731, 075","Cameroun","NAT","2021X301731","075","2021","301","731","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5331","Roumanie, EFF, 2021X 000310, 068","Roumanie","EFF","2021X000310","068","2021","000","310","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5332","Roumanie, NAT, 2021X 000310, 068","Roumanie","NAT","2021X000310","068","2021","000","310","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5333","Angola, NAT, 2021X 304348, 086","Angola","NAT","2021X304348","086","2021","304","348","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5334","93300, EFF, 2020X 010919, 093","France","EFF","2020X010919","093","2020","010","919","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5335","République Démocratique du Congo, NAT, 2021X 304560,  059","République Démocratique du Congo","NAT","2021X304560","059","2021","304","560","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5336","Roumanie, NAT, 2021X 300463, 093","Roumanie","NAT","2021X300463","093","2021","300","463","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5337","95200, EFF, 2021X 303450, 041","France","EFF","2021X303450","041","2021","303","450","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5338","Maroc, NAT, 2021X 005588, 094","Maroc","NAT","2021X005588","094","2021","005","588","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5339","Côte d’Ivoire, EFF, 2021X 304178, 083","Côte d’Ivoire","EFF","2021X304178","083","2021","304","178","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5340","Côte d’Ivoire, NAT, 2021X 003992, 094","Côte d’Ivoire","NAT","2021X003992","094","2021","003","992","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5341","Philippines, NAT, 2021X 007044, 081","Philippines","NAT","2021X007044","081","2021","007","044","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5342","Afghanistan, NAT, 2020X 032951, 075","Afghanistan","NAT","2020X032951","075","2020","032","951","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5343","Russie, NAT, 2020X 030713, 013","Russie","NAT","2020X030713","013","2020","030","713","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5344","72200, EFF, 2021X 304225, 072","France","EFF","2021X304225","072","2021","304","225","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5345","Maroc, NAT, 2021X 303603, 092","Maroc","NAT","2021X303603","092","2021","303","603","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5346","Maroc, EFF, 2021X 303603, 092","Maroc","EFF","2021X303603","092","2021","303","603","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5347","92230, EFF, 2021X 303603, 092","France","EFF","2021X303603","092","2021","303","603","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5348","92700, EFF, 2021X 303603, 092","France","EFF","2021X303603","092","2021","303","603","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5349","Algérie, NAT, 2021X 304272, 033","Algérie","NAT","2021X304272","033","2021","304","272","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5350","Côte d’Ivoire, NAT, 2021X 304541, 092","Côte d’Ivoire","NAT","2021X304541","092","2021","304","541","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
